df4c86b3a6551fa9f72a188b0701bea5 sat 8.495 48.134 timeout 32.523 15.133 14.028
53ffd199202cc7280149f6dda10dc670 sat 16.764 74.706 timeout 31.182 8.061 11.416
931621d9964e9d0cd1c4001822015c92 sat 4.693 45.773 224.64 25.03 4.997 7.632
f67c5855cfebd80998ab524229af16ae unknown timeout timeout timeout timeout timeout timeout
dcfdf31943b65080a2e4b8ec46a89c7d unknown timeout timeout timeout timeout timeout failed
e7b868b93a16feaa7c21bf075cda87f7 unsat 419.186 failed timeout 867.595 600.066 failed
ab3dfe46aee7bfeb8301de497f36a05a sat 54.959 134.949 unknown 115.59 26.148 62.144
1e8af331b822f6b7bc1754be9d64499f unsat 600.5 failed unknown 692.615 485.038 failed
a5fc113e7d4899f4e4af14b87b6fd6ae unsat 434.989 failed unknown timeout timeout failed
02f2343e32f9070f149708d77556b4aa sat 488.367 failed unknown 370.215 178.077 246.802
21a16f532f37b506ba9b59952a40a2b6 sat 284.3 failed timeout 246.665 116.55 206.639
04157f716c1e9606c6a530657bf8f957 unknown timeout failed timeout timeout timeout failed
b64f7d56f1b369fac6a3bcb1efd784da sat 160.526 failed timeout 249.255 86.112 242.702
6b4f076f8ed55503b6a417dfe76dd35b sat 513.539 failed timeout 272.339 134.919 261.148
c790cce39a626db94903b2789c570d7e sat 184.724 failed timeout 251.55 153.424 244.617
9e867160f5dd14c2127a2e513f48b7d5 sat 178.199 failed unknown 229.442 85.033 219.188
6b2496b2ba23a00a1c6f45f87faeba5f unknown timeout failed timeout timeout timeout failed
df050f2e70ef41fc19d87f51ad431601 unknown timeout failed unknown timeout timeout failed
38295b28f74d2a62e928c221428faf36 unsat 526.001 failed timeout timeout timeout failed
172ecb98a80b859e62612ff192a53729 unsat 51.3 timeout timeout 893.627 50.703 failed
897c9f5f6396aba631f6e78e675028a8 unsat timeout 487.56 timeout timeout 666.665 timeout
ceb4b1db49b77dbd68fa63ce029490c1 unsat 440.767 537.971 timeout timeout timeout failed
e47010231e43a6d68519a57c386a5509 unknown timeout timeout timeout timeout timeout failed
529368029977c0f315a703cce818eb55 unsat 332.331 failed unknown timeout timeout failed
8549a59214f5c35da1333eb1ee77df30 unknown timeout timeout timeout timeout timeout timeout
ff0d5cb434081622290325ab3ed57fd7 unsat 13.234 failed 158.78 562.966 38.651 failed
a130a3f95891daed1bfd71c77bd2d8a1 unsat 21.611 933.56 timeout 115.505 38.807 failed
1e35d939af7897ca53f87757754adec9 unsat 13.49 timeout 32.37 timeout 13.401 failed
1f413718bf393d43d31a1e498fc4d123 unsat 230.94 failed timeout timeout timeout timeout
db267ea0279158fb3ef0558b73506089 sat 2.541 210.489 1.54 747.806 36.092 failed
4e6ed02919858555623b578af7bb9ce5 unknown timeout failed failed timeout timeout timeout
5a5fb82a3672ee898465aa8f1103147f unsat 2.232 40.517 0 2.141 2.848 timeout
b5247278fe70f2a5ec06822a78bce5f0 sat 5.324 failed failed 822.299 515.151 503.905
8d212cd0912c67d6634a5ca8a5d9f7cb unknown timeout failed failed timeout timeout failed
a5507d7a8dacbc0ecd7abc8d631c266a unsat 2.305 46.128 0.04 2.212 2.447 timeout
f50508c7983eea7cce9556409c972877 sat 43.058 failed timeout timeout timeout failed
e7aea8faf31ba0ab03bc269223a5bd9d unknown timeout timeout timeout timeout timeout timeout
dac6f7f51d4aad660422a31ed0ee2456 unsat 4.195 51.555 0.52 8.675 4.863 timeout
aef139dd6fc121fbc2d23e43cf88d32b sat 204.06 timeout timeout timeout timeout failed
92f994c5f2fe934d4ba65f781db417d9 unknown timeout failed timeout timeout timeout failed
efe7b285f4605a8d24de73590f358150 unknown timeout failed timeout timeout timeout failed
0928111a3d5d5ce05dffb83cb5982eba unsat 2.176 53.262 0 3.107 2.773 timeout
d1a2352797c89d56f217e8f8ddc64c82 sat timeout timeout unknown timeout timeout failed
f4ca5fca83e870d2ed56f2b00b074ed4 sat timeout timeout unknown timeout timeout failed
f545c22ae3510cdf7ac578872c7701e4 sat timeout timeout unknown timeout timeout 783.105
60e9b195b9e92db3cfe16916d53757c0 unknown timeout timeout unknown timeout timeout failed
f8a4580103305bc96f774a186054d322 unknown timeout timeout unknown timeout timeout failed
d3a1b763497b09902fd0a3c6afadae63 unknown timeout timeout unknown timeout timeout failed
1f1ab0fd7da480fb9736da2b3e985fb8 sat timeout 781.77 unknown timeout 405.759 failed
bf4a159e317b957da7981146493159e1 unknown timeout failed unknown timeout timeout timeout
2f998f06e0729ffa9ee5930dd8ba807c unknown timeout failed unknown timeout failed failed
74a7c2b5fbcf433b1bac43748c09e0ff unknown timeout failed unknown timeout timeout failed
e87b1032f86cd784eba018eb8c6358de unknown timeout failed unknown timeout timeout failed
441ea208de1be6e32e97415c9da9241b unknown timeout failed unknown timeout timeout timeout
9412f2d96dc9130e236a3446eb70e0c0 unknown timeout failed unknown timeout timeout timeout
5d7d18cfa2b71bbf56c11f2fdfbd6873 unknown timeout failed unknown timeout timeout failed
102ddb414ef5a0f8cf06f168df8f271a unknown timeout failed timeout timeout timeout failed
8483632ccd23319f4710174391d52c4f unknown timeout failed timeout timeout timeout failed
b3d4854cd2fe7e9f528a6fe75d727bad unknown timeout failed timeout timeout timeout timeout
b34924ea0812ea17683047a443b6ab99 unknown timeout timeout timeout timeout timeout failed
856e8a73e5c92ccdb42ee5851e67d207 unknown timeout failed timeout timeout timeout failed
1c1d04b20da61c0bc2328cdca8b8aa3a unknown timeout failed timeout timeout timeout failed
ca6f385b29f7b9fb474f9ed7f9f921af sat timeout 43.538 timeout 53.483 165.121 15.781
f33b2b99b991e02e7c9729fc3f336aac unknown timeout failed unknown timeout timeout timeout
ba71e5c87a5d9db532d1c60299dea50c sat timeout failed unknown 80.951 87.32 44.31
b01346439155f2e815fe3754eccdc76c sat 245.416 failed unknown 78.307 39.128 59.461
2a15a30186afdad41a49c5c5366d01be sat 28.289 failed unknown 114.388 16.64 26.943
8e905dfa09f45f7f50099f70cc38714c sat timeout 238.025 unknown 140.216 523.554 failed
85eef885042cc63551c8938d4f6ab02e sat timeout failed unknown 142.679 timeout 88.624
bd39f27a6ff74a059b318d302c9ba2ee sat timeout 581.55 unknown 184.004 timeout 100.362
06872e73223dc74c76b06f37a185dc22 unsat 601.254 771.068 timeout timeout timeout failed
562c4f75b56aa462a9e77c787b9bdeca unknown timeout timeout timeout timeout timeout failed
7238c9b56aecfad5079a5c20fa363185 unsat 274.062 958.37 timeout timeout timeout timeout
9030e1888ba0aff5c7b0cf90adc47aaa unknown timeout failed timeout timeout timeout failed
b9733445f4c40231a91fa35523e4163d unknown timeout failed timeout timeout timeout failed
100193c6b2ba32b40859f2bb99ec269c unknown timeout failed timeout timeout timeout failed
417807e4c1f2829471bcd8981304b2d6 unknown timeout failed timeout timeout timeout timeout
d36a3588adea5b97fa1cdd2ecb35c055 unsat 48.99 failed timeout timeout 79.663 failed
32076b11a5d315b752dfdc106c861cb1 sat timeout failed unknown timeout 746.767 failed
bb15e9530d42642f3f9b9551364d4b32 unknown timeout failed unknown timeout timeout failed
760d32fe356e344f46a97fed6f51687b unsat 62.235 727.99 unknown 251.285 61.121 failed
552b8976b37b0d8b58bc8edad91c5695 sat timeout failed unknown 413.396 30.917 failed
8bda0a67cfed5657a072d53e571d20ef sat timeout failed unknown timeout 606.924 timeout
8a37400e66bf1cebf0145e95ee95da7f unsat 974.753 failed unknown timeout timeout failed
964f79e4878eb131f0c370bc5d2f2a0b sat timeout failed unknown timeout 631.057 failed
08e151e72fe10402a49463171aa557e8 sat timeout failed unknown timeout 67.547 timeout
6eb486d72b1bfd46e22d20e366e85597 sat timeout failed timeout timeout 80.449 failed
7bcbe64c5bdad9b53ca0aae0000e3bcf sat 318.203 160.359 timeout timeout 25.842 failed
3454285436b59c94031a9d8831dae833 sat 46.617 failed timeout 186.632 28.919 36.81
2e0d0b143cff2105aa07d57e30ea5d74 sat 79.351 110.385 timeout 66.863 48.447 107.619
c1b5c6d416294690d5be8971d53fc8b7 sat 265.109 569.344 timeout timeout 500.718 failed
1364901fb87afe648b513e945ddeed91 unknown timeout timeout timeout timeout timeout timeout
3403ba1f14b27a23c95527c490058766 unknown timeout failed unknown timeout timeout timeout
e6015c934b9e0ec60d2debb8f3779057 unknown timeout failed unknown timeout timeout failed
031757c0a6797eddf3e84bcefbbdb753 unknown timeout failed unknown timeout timeout failed
0f8d82f07dc5353a4f6e0c699abb8c52 unknown timeout failed timeout timeout timeout failed
bb12ece2fc8c01870418908a3dd8341f unknown timeout timeout unknown timeout timeout failed
a81936d2c4de462ab55b6e4660f6f68d unknown timeout failed unknown timeout timeout failed
14970e78625100605d22c9916dd0a476 unknown timeout failed timeout timeout timeout failed
180e6d8b61fe6bab26126b78591e324e sat 101.731 failed unknown 69.534 400.712 44.319
e8a188835a2623fb53f68b374a18edf0 sat 108.579 failed unknown 94.658 579.335 50.214
d9edec809b84b6a3ce31e623026888bc unsat 169.526 failed unknown 543.109 timeout failed
d96b51b728856b588991af6bb20bdde1 sat 141.561 625.508 unknown 368 timeout 94.1
792b33e1963e294682d2188f36554008 sat 103.667 failed unknown 102.559 718.729 68.454
533017e0f42d8246c7ae140313a84161 unsat 450.337 failed unknown timeout timeout failed
615c30ee68ba7f9007a4511f7e8ab939 sat 48.94 276.721 unknown 63.017 26.272 30.048
9e7fcd9893a2abee4d76bc3b57d9ffa1 sat 58.152 378.528 unknown 179.645 76.692 58.374
d60f56735dc8e89d7d91a01f4340df0c unsat 264.866 failed unknown timeout timeout failed
04557a22f623dcbae86173fced057c99 unsat 68.743 259.061 unknown 160.338 264.686 failed
fcbef8eb7d8cd4f76fc455a25c0d3065 unsat 68.97 262.987 unknown 147.742 211.056 failed
b5d9a62d4b2f44b9eb3f6b3e48083ef4 unsat 126.11 failed unknown 217.643 timeout failed
5d3f7a547ff9818a05747963c1930f71 unsat 57.18 260.763 unknown 134.734 118.982 failed
f70ef02944377b624faa46b14132983c sat 2.703 failed 1.97 timeout 28.182 timeout
cd864fc43dfa07c29d9c6201d107160b sat 20.167 timeout timeout timeout timeout timeout
4dd165fbd1678001e130c89cfa2969a2 unsat 2.981 failed timeout 104.767 20.162 failed
3b5f922e28a18ed17be03f0fd3923ce8 unsat 66.393 104.147 495.2 timeout 401.587 timeout
4f888358cd62fe7bc602ea6882cdfc6d unsat 30.751 469.724 134.03 550.492 136.08 failed
ed121f2f4679309b609ba475ccb79509 unsat 17.557 failed timeout timeout 895.622 failed
2b5f3caa6d84857f4919513df087bbdf unknown timeout failed timeout timeout timeout timeout
709d0994d0c356b339b051a8e62d998a unknown timeout failed timeout timeout timeout failed
b676ad852ca0867aef85be90753e5745 unknown timeout timeout timeout timeout timeout timeout
e13905790d8d6e35999ee153f50bbdee unsat 21.438 timeout timeout timeout timeout failed
da7a564a661110a17274c2082c83d5de unsat 45.728 timeout timeout timeout timeout timeout
c1c5f27a2c47486a745e7aa3516fb24d unknown timeout timeout timeout timeout timeout failed
f86dad4ba35369eb720a0c9ddc45037a sat 46.65 failed 10.16 5.197 20.697 65.06
92c17c00d862668de6e6c45d4eecdc75 sat 19.058 failed 18.09 169.277 25.816 34.378
9276ce38c625b2d00de247f8588f1542 sat 188.025 failed timeout 192.996 456.879 213.631
3f4946b0d78b8b112b8e7737ae6db0f1 sat 21.874 failed 21.05 timeout 305.423 287.607
ba8621490e4e7212fffdb55fb6bd282d sat 780.541 failed 22.89 timeout timeout 801.915
940aeb30818a6b0656c9906a32bcd7bc sat timeout failed 9.79 timeout timeout timeout
ddfd170730b58b283d98518477b52fe5 sat 32.266 failed 28.58 87.543 5.802 123.184
b8a14a939eb373007308e61e44db9da5 sat 149.059 failed timeout 194.587 708.357 60.679
12bb20e3ad925897977f85af71db7c94 unknown timeout failed failed timeout timeout failed
3d0b118834cdf8e692a47ac623778b1d sat 334.094 failed 12.99 timeout timeout 898.427
eda21c1adf5ffb7da982e844f3405982 sat 98.976 failed 17.33 timeout timeout 599.567
6b10e4ddf39b316ffe87d148a4626ed4 sat 588.537 failed failed timeout timeout 322.836
681b6efef89c7fbb930b76ea0ab917de sat 108.216 failed 25.22 122.42 68.092 150.718
9b898146eb171d00db6a1c660e95011d sat 647.879 failed 9.14 timeout timeout timeout
e47586f86868e83a5ebe7a3ecae204f1 unsat 5.395 116.835 12.35 232.75 7.112 timeout
3fac9d4ad62698423574608cd2c44795 sat 211.735 944.222 unknown 518.533 395.089 171.783
c5de36538149b595c16b39ed0940958f sat 48.383 163.897 unknown 111.728 52.572 failed
4dfe7816c2c198f8fd0b328d1e9672c9 unsat 64.942 timeout unknown timeout 102.114 failed
0a11a3dcc342fba24aeda274ad56d478 unsat 45.01 failed unknown timeout 127.172 failed
c8427b1218785dcf28539e220f800864 unsat 57.621 failed unknown timeout 162.632 failed
8bf857909f1117a9e29a4788bf77d485 unsat 47.562 timeout timeout timeout 102.072 failed
ba5451cace1bb09e2d36b9f34c19146e unsat 87.117 failed timeout timeout 148.316 failed
042846b7b23a617ad1730e9eb2dbdceb unsat 19.94 failed timeout 574.524 25.336 failed
eb18bb51407d6d53f2e48f8938840dfa unsat 80.749 failed timeout timeout 416.554 failed
dcea07b4545f04dd2db6b6f6c8be6826 sat 19.931 167.666 0.51 12.814 29.407 timeout
85071adde6e3118aef323066387a4aac sat 6.319 181.632 10.44 5.26 5.355 4.564
4a00f482957850eed1b7ac2ec53d43ea sat 36.295 410.009 timeout 99.25 79.729 failed
0ae917c2e0c1d39cbe411c29b2f5ff08 sat 46.394 failed timeout timeout 893.851 timeout
81f247cf04746d7e0fb3ea77a760a0af unknown timeout failed timeout timeout timeout timeout
bf31eea5a8b87410f1fb83064e2cb82e unsat 2.196 32.724 2.38 2.356 2.474 timeout
be805e2615367977aa2ef37681a01956 unsat 61.98 failed timeout timeout 38.271 failed
9421f6e82c45ee7b58d5bcbe860ca3cc unknown timeout failed timeout timeout timeout timeout
4165a3f519e2381da2f25f43cd325d3f unsat 20.33 105.886 timeout 22.457 8.472 failed
72a1b82b2c1f17b0e5e0d4a44937d848 unsat 12.249 failed failed 35.843 12.832 timeout
770180d477dbbf2d68c8812bb0a235e5 unsat 14.434 timeout failed 80.946 17.149 failed
938be7a03ff1f4ac3b09faa40f7d12b4 sat 13.44 67.419 0.46 46.364 6.32 timeout
70d67c4d9aeb1412df80f33a06121cb9 sat 147.473 339.742 0.17 72.5 31.109 failed
e207ba2df64495327f715e08155a220f sat 195.461 failed timeout timeout timeout failed
0b1041a1e55af6f3d2c63462a7400bd2 sat 15.688 440.458 0.36 99.238 9.915 failed
45a09efb026036ff4b8d19024a7563a9 sat timeout failed timeout timeout 914.879 failed
c602a712213cb8bb2d132bf217a430b9 unsat 86.895 timeout unknown 313.353 64.937 failed
bd3f31c8c7ee0810b9853a88eb626b81 sat 609.526 timeout timeout timeout timeout failed
1c3ead67cae5d59d980d770049594c12 sat 2.789 failed timeout timeout timeout timeout
8e5e7c6eb2f50bf91a03da4958582ab4 unsat 419.966 failed timeout timeout 862.127 failed
1b14628a6605fc607c6d99d3d783251a sat 10.858 timeout timeout 33.438 4.767 35.927
276fe9730ff09cafd8c59f44c9c61b4d sat failed timeout timeout 14.016 4.827 80.677
53a7ac1b3073205e8525b2379ab77554 unsat 388.009 timeout timeout timeout timeout timeout
d8e3290dab78fcd69c92a73c03f70630 sat timeout timeout timeout 89.514 4.713 184.463
5fea03f266f60a417e85af49a5d769e5 sat 4.078 timeout timeout 84.683 27.862 885.933
a19a069b6c4b8ea97285ab5a859b3253 sat 312.405 failed timeout 67.781 16.199 failed
fc538412229f86bc7016b8bc0aca3924 unsat 274.219 failed unknown 368.186 860.832 failed
976649ddfe27c60bacb508ecd3499f39 unsat 187.167 failed unknown 340.864 575.749 failed
6b6cab90664478877c3a63248c9fb961 unsat 43.723 timeout timeout 611.051 173.047 failed
4a06483dc891f16c60ee8095e982b455 unsat 174.557 208.131 timeout 743.243 109.082 failed
2dc39ea808c5fffc08d2ab8c48881c80 unsat 338.719 failed timeout timeout 143.201 failed
1bb9fe12b4fb50e98903ee87a51d6472 unsat 13.424 231.24 timeout 752.23 14.779 failed
3e912cd2a499b8f956246b866e2f9f64 unsat 31.418 969.263 timeout 324.484 139.486 failed
5dea66a04fbaecf10dce69fa9c0e3665 unsat 31.689 failed timeout 339.277 155.895 failed
0f46a676eab0d62b0b59356cb39e22ae unsat 28.848 failed timeout 289.028 135.378 failed
e4693381ca70fb32a9e560279156afcc unknown timeout failed timeout timeout timeout failed
5a0b7708bd8eb4c1d26ea32e56bf47cf unsat 8.73 140.124 17.23 90.097 21.883 failed
99ad93fc5e796a2e617e420f907aaa88 unsat 2.026 timeout timeout timeout timeout failed
0f4911e1180b80b45e9db7ec5e73eb66 sat 7.854 failed timeout 42.088 242.134 timeout
6147e666b75f603a4c4490d21ab654cd unsat 11.227 764.33 8.01 142.074 25.296 failed
b5df8842330d20ec7102405549d282ed unsat 22.727 710.753 6.77 248.874 37.956 failed
7a057dad354465237f3e14900e400860 unsat 14.14 584.819 18.04 103.382 27.479 failed
7ec0edbb9a103444312504dfd67e0e72 unsat 14.098 806.782 6.06 189.764 31.686 failed
7a700945b9efe7d98a64e6d5da3c1aa7 unsat 2.667 193.045 failed timeout 29.012 timeout
6088fba41b1711d09d7ea147870434d0 unsat 445.275 176.559 timeout timeout timeout failed
f3bda5fcae82cfa27460df877965eeca unsat 20.783 failed timeout 92.185 28.714 failed
b7f30726f549bf71492647d7e386c1f3 unsat 28.99 failed failed timeout 63.196 failed
8971386b2aa05d4029deaead24340fff unsat 57.031 timeout unknown timeout 176.066 failed
2aab943d5ee5d7b3888f1ca30a453c4f unsat 96.854 timeout timeout 636.283 90.824 failed
e4c32dcfef4f80078111484c8eed84fd unsat 12.488 timeout failed 85.825 14.513 timeout
3fd8869c1a5a7b8e4889a530e1ed2ea7 unsat 13.669 failed failed 114.94 20.271 failed
c39ff9218232adb739cd31f4c70fb316 unsat 41.011 timeout 5.83 658.297 70 failed
adeb4b7acbe99e55349d830bcf7da6bc sat 4.212 failed timeout 6.468 4.335 12.307
9aaadc9d5e63938b3711ea6689579055 sat 3.615 60.726 711.26 17.581 4.666 failed
c76f3c6c2e2eae85fc5f3d499f3db88d unsat 9.33 505.595 11.02 334.194 19.953 failed
446faa6735e7611dddf64e64162d0156 unsat 61.911 timeout timeout timeout 175.885 failed
5a0120a44efe84c0cb4e58cebc3c4982 unsat 20.635 874.911 0.02 372.552 41.353 failed
cec5d86e0eae8234ca7c29b31c4674a6 sat 6.375 34.713 timeout 5.11 4.959 5.016
0900255c001ced2b14a6cadc0403967e sat 15.736 80.435 timeout 17.753 20.157 7.928
e3554a7be21336aa38a5fd7c7a1c9261 unknown timeout failed timeout failed timeout timeout
1aa8a801f9c01f07c52e19d7a005233d unsat 157.827 timeout unknown timeout 90.936 failed
edef62a006514cf5ded0da277c1ecd94 sat 162.641 failed unknown 728.038 86.953 155.726
9d7caee59e9d362d132f1cd785de8a0b unsat 269.051 failed unknown timeout 178.531 failed
cc1a816e624e9ef4b3d833c5a43d3651 sat 282.686 failed unknown timeout 186.209 351.494
ddc308b079b032211ac8e4ae136c2626 unsat 128.416 failed unknown timeout 583.758 failed
88849daabda2e712f659c6edbc142229 sat 124.083 failed unknown timeout 210.527 226.13
60522b751c6ec8f1f02e0c95ae60b721 unsat 114.031 failed unknown timeout 448.892 failed
7a5e40de64066f1886156ce2f6ad20fb sat timeout failed unknown timeout 766.994 timeout
e01c39b7b41c9ff1621579b747254fab sat 180.666 failed unknown timeout 106.129 197.579
f2141cde748f165bac48de382470d993 sat 170.742 failed unknown timeout 98.231 220.948
d72b0684dd662ca6475f6caee6a1b450 unsat 131.025 failed unknown timeout 288.771 failed
f44b3d7c699c94a24a017aa34c1a058e unsat 131.003 timeout unknown timeout 79.869 failed
592078a0b65e96c18e866d4a96d81bab sat 133.255 failed unknown 766.007 78.014 failed
02c6fe8483e4f4474b7ac9731772535d unsat 198.115 failed unknown timeout 122.118 failed
9a85720c365680d985924c786fabad81 unsat 85.84 failed unknown timeout 94.075 failed
6392cea0e1c5c95773c79cd143e2a934 unsat 91.8 failed unknown 359.411 107.441 failed
6f82682182394eb554a47a55f6c4453e unsat 120.011 failed unknown timeout 165.771 timeout
b37dd84a1ca56a24876590bd60c5cf57 unsat 18.566 failed timeout 54.478 33.067 failed
4ea29c4f64c7d368f2cb7d4319a8ce1e unsat 27.028 failed timeout 78.68 49.184 failed
abf56d02b82b68d7b372f8a0eaaeb1f3 unsat 359.239 timeout timeout timeout 399.211 failed
ddeff6f803b4d0dbb79c841589d3fff9 unknown timeout failed timeout timeout timeout failed
ac6578650f8c5211fbaa1f86a46ccf6e unsat 34.359 timeout timeout 105.767 55.721 failed
5553fec254b32349e0e48c7ee1e2d6c7 unsat 29.44 306.989 timeout 188.92 18.814 failed
caead0e04b6de4365822b25dfd55967f sat 33.857 226.261 timeout 778.261 203.704 timeout
bb2743e5b5dc4987483efc0b1e7572ad sat 22.79 92.734 timeout 650.471 147.344 failed
b7770ebc4d821c53130da4183a3dae50 sat 10.815 111.071 timeout 944.365 10.574 timeout
d95c2aa334c098b0a41e0f96ab15cd1d sat 129.751 440.487 timeout 202.612 7.851 timeout
85b3227365fe9bf60b08b456c550bc85 sat 20.038 116.345 timeout 362.004 32.064 timeout
84ace37814debb04200a7cf10e31f896 sat 84.093 269.663 timeout 34.918 19.331 timeout
d08c3d55c88b3c2577800b544399553e sat 36.651 242.583 timeout 142.375 39.134 timeout
514f36038ad462677ca722a1d55cac13 sat 7.464 122.238 timeout 139.851 8.037 timeout
2e29192bee7f468c3c6e1b7088829575 sat 17.168 40.446 timeout 37.635 9.654 failed
8b6635639b3d4c02c28f28410f286d85 sat 6.882 48.233 945.71 31.8 6.867 timeout
c82eee3badbc8432dad72d1d575a0ea6 sat 8.938 62.291 383.02 10.686 7.381 failed
af66c2b2ff8a9cd900d9f2f79e53f6a7 sat 4.691 33.461 7.742 3.092 3.507 6.243
343885733b441b8dbf2d90886f39c746 unsat 24.238 timeout timeout 557.164 237.241 failed
c3c80c8b7e9a4eb4c99be20bee4e2c48 unsat 34.485 failed timeout timeout timeout timeout
